,aX,aY,aZ,gX,gY,gZ
14697,-9.122,-2.94,-0.45,-0.281,-0.298,0.277
14698,-8.997,-2.935,-0.421,-0.265,-0.265,0.235
14699,-8.892,-2.94,-0.407,-0.248,-0.23,0.195
14700,-8.782,-2.945,-0.383,-0.225,-0.179,0.145
14701,-8.724,-2.945,-0.369,-0.205,-0.139,0.11
14702,-8.686,-2.945,-0.35,-0.179,-0.084,0.067
14703,-8.677,-2.935,-0.35,-0.16,-0.043,0.039
14704,-8.71,-2.921,-0.354,-0.141,-0.002,0.015
14705,-8.758,-2.897,-0.359,-0.118,0.052,-0.012
14706,-8.806,-2.883,-0.373,-0.103,0.093,-0.027
14707,-8.892,-2.854,-0.397,-0.086,0.146,-0.041
14708,-8.973,-2.825,-0.417,-0.077,0.185,-0.045
14709,-9.424,-2.648,-0.488,-0.078,0.343,-0.017
14710,-9.51,-2.61,-0.517,-0.086,0.369,-0.002
14711,-9.591,-2.571,-0.541,-0.096,0.39,0.014
14712,-9.701,-2.523,-0.579,-0.114,0.411,0.04
14713,-9.764,-2.485,-0.584,-0.128,0.422,0.06
14714,-9.826,-2.456,-0.589,-0.143,0.427,0.08
14715,-9.902,-2.404,-0.589,-0.165,0.425,0.107
14716,-9.946,-2.37,-0.589,-0.183,0.418,0.126
14717,-9.989,-2.313,-0.589,-0.206,0.4,0.149
14718,-10.013,-2.274,-0.599,-0.223,0.382,0.164
14719,-10.013,-2.241,-0.589,-0.24,0.36,0.177
14720,-10.008,-2.193,-0.575,-0.262,0.324,0.192
14721,-9.998,-2.169,-0.56,-0.278,0.295,0.2
14722,-9.979,-2.15,-0.57,-0.293,0.264,0.205
14723,-9.955,-2.116,-0.56,-0.313,0.223,0.208
14724,-9.926,-2.097,-0.541,-0.328,0.191,0.206
14725,-9.874,-2.078,-0.522,-0.345,0.148,0.2
14726,-9.821,-2.064,-0.498,-0.356,0.115,0.191
14727,-9.773,-2.049,-0.479,-0.366,0.082,0.181
14728,-9.701,-2.025,-0.436,-0.376,0.039,0.163
14729,-9.644,-2.011,-0.412,-0.381,0.009,0.148
14730,-9.582,-1.997,-0.383,-0.384,-0.019,0.131
14731,-9.51,-1.968,-0.369,-0.383,-0.051,0.106
14732,-9.457,-1.949,-0.369,-0.38,-0.07,0.086
14733,-9.39,-1.93,-0.369,-0.372,-0.088,0.059
14734,-9.347,-1.92,-0.364,-0.363,-0.095,0.038
14735,-9.304,-1.911,-0.373,-0.353,-0.098,0.018
14736,-9.261,-1.882,-0.388,-0.337,-0.094,-0.008
14737,-9.232,-1.858,-0.388,-0.324,-0.086,-0.027
14738,-9.199,-1.834,-0.402,-0.305,-0.07,-0.05
14739,-9.175,-1.815,-0.407,-0.292,-0.055,-0.066
14740,-9.146,-1.786,-0.431,-0.278,-0.038,-0.079
14741,-9.131,-1.753,-0.469,-0.26,-0.013,-0.093
14742,-9.127,-1.729,-0.484,-0.246,0.005,-0.101
14743,-9.112,-1.69,-0.508,-0.229,0.028,-0.107
14744,-9.103,-1.666,-0.532,-0.218,0.042,-0.108
14745,-9.093,-1.647,-0.56,-0.206,0.055,-0.108
14746,-9.074,-1.542,-0.603,-0.162,0.062,-0.082
14747,-9.069,-1.518,-0.613,-0.153,0.053,-0.074
14748,-9.05,-1.494,-0.646,-0.142,0.036,-0.061
14749,-9.026,-1.48,-0.675,-0.133,0.021,-0.051
14750,-8.997,-1.47,-0.709,-0.124,0.005,-0.043
14751,-8.954,-1.456,-0.742,-0.113,-0.017,-0.031
14752,-8.916,-1.456,-0.766,-0.106,-0.033,-0.025
14753,-8.868,-1.46,-0.795,-0.095,-0.052,-0.018
14754,-8.849,-1.47,-0.804,-0.087,-0.064,-0.015
14755,-8.82,-1.47,-0.804,-0.077,-0.079,-0.014
14756,-8.801,-1.47,-0.819,-0.071,-0.088,-0.015
14757,-8.796,-1.475,-0.824,-0.064,-0.094,-0.018
14758,-8.796,-1.489,-0.814,-0.055,-0.096,-0.025
14759,-8.806,-1.494,-0.819,-0.048,-0.094,-0.032
14760,-8.82,-1.508,-0.814,-0.039,-0.085,-0.043
14761,-8.844,-1.513,-0.814,-0.031,-0.073,-0.053
14762,-8.863,-1.518,-0.809,-0.024,-0.057,-0.065
14763,-8.882,-1.532,-0.8,-0.015,-0.032,-0.081
14764,-8.906,-1.542,-0.809,-0.008,-0.011,-0.093
14765,-8.93,-1.566,-0.79,-0.0,0.017,-0.11
14766,-8.945,-1.575,-0.781,0.005,0.037,-0.122
14767,-8.964,-1.585,-0.776,0.01,0.054,-0.133
14768,-8.993,-1.59,-0.781,0.016,0.072,-0.145
14769,-9.002,-1.585,-0.781,0.021,0.081,-0.152
14770,-9.007,-1.59,-0.781,0.026,0.085,-0.158
14771,-9.021,-1.58,-0.781,0.034,0.083,-0.162
14772,-9.031,-1.58,-0.781,0.04,0.074,-0.163
14773,-9.036,-1.566,-0.781,0.047,0.054,-0.161
14774,-9.041,-1.556,-0.771,0.054,0.034,-0.158
14775,-9.041,-1.547,-0.771,0.06,0.008,-0.153
14776,-9.031,-1.532,-0.747,0.068,-0.034,-0.144
14777,-9.012,-1.523,-0.733,0.075,-0.069,-0.137
14778,-8.993,-1.518,-0.733,0.081,-0.107,-0.13
14779,-8.82,-1.532,-0.757,0.096,-0.285,-0.105
14780,-8.777,-1.537,-0.757,0.096,-0.317,-0.103
14781,-8.71,-1.537,-0.742,0.095,-0.356,-0.104
14782,-8.653,-1.547,-0.723,0.094,-0.381,-0.106
14783,-8.566,-1.551,-0.699,0.091,-0.41,-0.111
14784,-8.509,-1.556,-0.69,0.088,-0.427,-0.117
14785,-8.452,-1.561,-0.67,0.085,-0.441,-0.124
14786,-8.356,-1.566,-0.67,0.081,-0.452,-0.135
14787,-8.274,-1.575,-0.675,0.078,-0.456,-0.145
14788,-8.169,-1.59,-0.69,0.074,-0.455,-0.159
14789,-8.102,-1.604,-0.675,0.07,-0.451,-0.169
14790,-8.04,-1.609,-0.67,0.068,-0.444,-0.18
14791,-7.963,-1.623,-0.642,0.064,-0.432,-0.194
14792,-7.92,-1.633,-0.618,0.062,-0.421,-0.203
14793,-7.887,-1.657,-0.584,0.059,-0.404,-0.215
14794,-7.867,-1.676,-0.555,0.058,-0.388,-0.224
14795,-7.853,-1.7,-0.527,0.057,-0.371,-0.231
14796,-7.848,-1.724,-0.474,0.056,-0.346,-0.239
14797,-7.848,-1.748,-0.445,0.056,-0.326,-0.245
14798,-7.853,-1.767,-0.426,0.056,-0.304,-0.25
14799,-7.867,-1.805,-0.397,0.056,-0.274,-0.254
14800,-7.877,-1.834,-0.378,0.055,-0.251,-0.256
14801,-7.906,-1.877,-0.364,0.054,-0.221,-0.257
14802,-7.925,-1.911,-0.354,0.054,-0.199,-0.256
14803,-7.944,-1.935,-0.34,0.054,-0.179,-0.254
14804,-7.968,-1.968,-0.321,0.054,-0.154,-0.248
14805,-7.977,-1.992,-0.302,0.056,-0.139,-0.241
14806,-7.982,-2.016,-0.287,0.062,-0.125,-0.231
14807,-7.977,-2.035,-0.278,0.068,-0.117,-0.221
14808,-7.977,-2.054,-0.268,0.076,-0.112,-0.21
14809,-7.963,-2.078,-0.249,0.09,-0.11,-0.195
14810,-7.939,-2.093,-0.239,0.103,-0.112,-0.182
14811,-7.915,-2.121,-0.235,0.123,-0.118,-0.165
14812,-7.882,-2.145,-0.235,0.139,-0.126,-0.151
14813,-7.681,-2.246,-0.206,0.233,-0.18,-0.097
14814,-7.628,-2.26,-0.196,0.256,-0.192,-0.088
14815,-7.585,-2.265,-0.187,0.28,-0.203,-0.079
14816,-7.508,-2.274,-0.177,0.313,-0.217,-0.07
14817,-7.441,-2.284,-0.168,0.337,-0.225,-0.062
14818,-7.379,-2.294,-0.153,0.362,-0.232,-0.056
14819,-7.307,-2.303,-0.148,0.395,-0.239,-0.05
14820,-7.245,-2.313,-0.153,0.419,-0.242,-0.046
14821,-7.163,-2.313,-0.144,0.451,-0.245,-0.041
14822,-7.101,-2.313,-0.144,0.475,-0.246,-0.037
14823,-7.049,-2.313,-0.148,0.499,-0.245,-0.034
14824,-6.972,-2.298,-0.158,0.528,-0.242,-0.029
14825,-6.914,-2.289,-0.172,0.549,-0.239,-0.025
14826,-6.847,-2.255,-0.192,0.574,-0.233,-0.019
14827,-6.8,-2.236,-0.187,0.592,-0.229,-0.015
14828,-6.761,-2.203,-0.196,0.606,-0.224,-0.009
14829,-6.713,-2.169,-0.215,0.623,-0.217,-0.002
14830,-6.685,-2.14,-0.22,0.632,-0.213,0.005
14831,-6.642,-2.102,-0.235,0.64,-0.207,0.013
14832,-6.608,-2.078,-0.249,0.644,-0.204,0.019
14833,-6.579,-2.049,-0.268,0.644,-0.202,0.026
14834,-6.536,-2.006,-0.306,0.641,-0.2,0.034
14835,-6.498,-1.968,-0.326,0.635,-0.199,0.039
14836,-6.46,-1.944,-0.34,0.627,-0.201,0.044
14837,-6.397,-1.911,-0.34,0.612,-0.206,0.05
14838,-6.349,-1.891,-0.34,0.598,-0.213,0.055
14839,-6.287,-1.858,-0.321,0.577,-0.225,0.058
14840,-6.239,-1.829,-0.316,0.559,-0.237,0.059
14841,-6.187,-1.805,-0.311,0.538,-0.25,0.059
14842,-6.129,-1.776,-0.311,0.509,-0.269,0.057
14843,-6.086,-1.762,-0.283,0.487,-0.284,0.054
14844,-6.043,-1.753,-0.263,0.462,-0.297,0.05
14845,-6.0,-1.743,-0.235,0.429,-0.313,0.043
14846,-5.966,-1.733,-0.23,0.404,-0.324,0.037
14847,-5.914,-1.733,-0.201,0.368,-0.334,0.027
14848,-5.88,-1.738,-0.177,0.341,-0.339,0.017
14849,-5.861,-1.748,-0.158,0.312,-0.341,0.007
14850,-5.823,-1.762,-0.115,0.273,-0.338,-0.009
14851,-5.808,-1.776,-0.101,0.243,-0.332,-0.022
14852,-5.799,-1.8,-0.081,0.211,-0.323,-0.035
14853,-5.832,-1.949,-0.067,0.059,-0.222,-0.1
14854,-5.856,-1.978,-0.062,0.027,-0.189,-0.113
14855,-5.904,-2.03,-0.077,-0.016,-0.141,-0.129
14856,-5.952,-2.064,-0.086,-0.046,-0.103,-0.139
14857,-6.014,-2.116,-0.105,-0.085,-0.052,-0.15
14858,-6.072,-2.155,-0.105,-0.112,-0.013,-0.155
14859,-6.129,-2.198,-0.115,-0.136,0.025,-0.159
14860,-6.225,-2.255,-0.11,-0.166,0.071,-0.161
14861,-6.306,-2.303,-0.12,-0.187,0.102,-0.16
14862,-6.407,-2.365,-0.139,-0.21,0.137,-0.156
14863,-6.493,-2.409,-0.144,-0.225,0.159,-0.151
14864,-6.579,-2.447,-0.148,-0.239,0.178,-0.144
14865,-6.685,-2.504,-0.172,-0.253,0.199,-0.134
14866,-6.776,-2.547,-0.196,-0.262,0.211,-0.124
14867,-6.891,-2.595,-0.225,-0.272,0.224,-0.111
14868,-6.977,-2.638,-0.254,-0.278,0.231,-0.101
14869,-7.063,-2.677,-0.273,-0.283,0.237,-0.089
14870,-7.173,-2.71,-0.297,-0.288,0.242,-0.074
14871,-7.269,-2.739,-0.326,-0.291,0.244,-0.062
14872,-7.384,-2.763,-0.354,-0.292,0.246,-0.046
14873,-7.47,-2.782,-0.369,-0.292,0.247,-0.034
14874,-7.542,-2.801,-0.397,-0.292,0.246,-0.021
14875,-7.633,-2.82,-0.412,-0.289,0.243,-0.005
14876,-7.69,-2.84,-0.445,-0.285,0.24,0.006
14877,-7.748,-2.854,-0.479,-0.281,0.236,0.018
14878,-7.81,-2.883,-0.522,-0.275,0.23,0.032
14879,-7.867,-2.897,-0.541,-0.269,0.224,0.041
14880,-7.934,-2.916,-0.565,-0.261,0.214,0.052
14881,-7.977,-2.921,-0.594,-0.255,0.206,0.06
14882,-8.016,-2.926,-0.627,-0.248,0.199,0.066
14883,-8.073,-2.926,-0.666,-0.239,0.191,0.073
14884,-8.121,-2.926,-0.685,-0.233,0.187,0.077
14885,-8.164,-2.916,-0.704,-0.227,0.183,0.081
14886,-8.226,-2.916,-0.728,-0.219,0.18,0.086
14887,-8.26,-2.911,-0.747,-0.214,0.178,0.09
14888,-8.294,-2.892,-0.79,-0.207,0.178,0.093
14889,-8.317,-2.878,-0.819,-0.203,0.178,0.096
14890,-8.399,-2.787,-0.915,-0.188,0.182,0.11
14891,-8.413,-2.753,-0.929,-0.185,0.181,0.115
14892,-8.418,-2.729,-0.929,-0.183,0.178,0.119
14893,-8.413,-2.696,-0.934,-0.181,0.172,0.124
14894,-8.413,-2.682,-0.934,-0.18,0.165,0.129
14895,-8.404,-2.662,-0.924,-0.179,0.154,0.132
14896,-8.375,-2.638,-0.919,-0.178,0.138,0.136
14897,-8.346,-2.624,-0.91,-0.179,0.122,0.139
14898,-8.313,-2.605,-0.905,-0.18,0.104,0.141
14899,-8.265,-2.586,-0.881,-0.182,0.078,0.143
14900,-8.226,-2.571,-0.867,-0.184,0.057,0.144
14901,-8.164,-2.562,-0.852,-0.187,0.027,0.144
14902,-8.102,-2.552,-0.833,-0.19,0.004,0.143
14903,-8.03,-2.533,-0.824,-0.192,-0.02,0.143
14904,-7.93,-2.504,-0.8,-0.196,-0.05,0.142
14905,-7.853,-2.48,-0.795,-0.198,-0.072,0.141
14906,-7.724,-2.442,-0.785,-0.2,-0.101,0.142
14907,-7.623,-2.413,-0.771,-0.201,-0.121,0.142
14908,-7.513,-2.38,-0.761,-0.202,-0.139,0.143
14909,-7.345,-2.327,-0.747,-0.2,-0.164,0.144
14910,-7.216,-2.294,-0.752,-0.197,-0.182,0.145
14911,-7.077,-2.246,-0.737,-0.194,-0.2,0.148
14912,-6.876,-2.193,-0.718,-0.186,-0.225,0.151
14913,-6.718,-2.15,-0.699,-0.177,-0.245,0.154
14914,-6.507,-2.088,-0.67,-0.163,-0.274,0.157
14915,-6.345,-2.04,-0.646,-0.15,-0.296,0.159
14916,-6.182,-1.997,-0.627,-0.137,-0.319,0.161
14917,-5.962,-1.939,-0.594,-0.118,-0.35,0.164
14918,-5.804,-1.891,-0.57,-0.103,-0.373,0.164
14919,-5.598,-1.834,-0.532,-0.085,-0.404,0.162
14920,-5.444,-1.786,-0.503,-0.072,-0.425,0.16
14921,-5.286,-1.733,-0.479,-0.06,-0.444,0.158
14922,-5.076,-1.657,-0.445,-0.045,-0.466,0.153
14923,-4.922,-1.595,-0.426,-0.035,-0.481,0.149
14924,-4.712,-1.504,-0.373,-0.022,-0.496,0.144
14925,-4.559,-1.427,-0.34,-0.013,-0.505,0.14
14926,-4.386,-1.35,-0.292,-0.002,-0.512,0.136
14927,-4.152,-1.245,-0.201,0.013,-0.523,0.132
14928,-3.256,-0.852,0.124,0.085,-0.589,0.121
14929,-2.931,-0.737,0.249,0.117,-0.628,0.118
14930,-2.672,-0.637,0.35,0.144,-0.664,0.116
14931,-2.409,-0.541,0.45,0.174,-0.707,0.114
14932,-2.04,-0.426,0.56,0.216,-0.772,0.109
14933,-1.762,-0.35,0.646,0.249,-0.826,0.105
14934,-1.47,-0.273,0.737,0.283,-0.883,0.099
14935,-1.092,-0.177,0.824,0.328,-0.961,0.088
14936,-0.804,-0.11,0.867,0.36,-1.016,0.077
14937,-0.441,-0.024,0.924,0.397,-1.082,0.059
14938,-0.196,0.029,0.972,0.42,-1.124,0.042
14939,0.053,0.077,0.953,0.439,-1.156,0.021
14940,0.278,0.129,0.934,0.452,-1.173,-0.003
14941,0.551,0.192,0.895,0.461,-1.171,-0.038
14942,0.728,0.23,0.862,0.459,-1.15,-0.068
14943,0.934,0.278,0.8,0.443,-1.091,-0.112
14944,1.049,0.302,0.752,0.423,-1.024,-0.146
14945,1.14,0.316,0.69,0.395,-0.937,-0.182
14946,1.207,0.321,0.627,0.346,-0.791,-0.231
14947,1.207,0.311,0.575,0.302,-0.661,-0.269
14948,1.173,0.292,0.541,0.253,-0.519,-0.305
14949,1.058,0.259,0.498,0.182,-0.311,-0.351
14950,0.929,0.23,0.474,0.126,-0.147,-0.384
14951,0.752,0.192,0.474,0.067,0.019,-0.412
14952,0.45,0.139,0.488,-0.011,0.24,-0.445
14953,0.196,0.096,0.503,-0.069,0.401,-0.464
14954,-0.081,0.053,0.527,-0.125,0.556,-0.479
14955,-0.474,-0.019,0.527,-0.198,0.748,-0.49
14956,-0.776,-0.086,0.517,-0.25,0.878,-0.492
14957,-1.087,-0.153,0.527,-0.3,0.996,-0.487
14958,-1.523,-0.259,0.522,-0.362,1.128,-0.472
14959,-1.834,-0.34,0.532,-0.407,1.207,-0.454
14960,-2.145,-0.436,0.546,-0.45,1.268,-0.431
14961,-2.543,-0.575,0.57,-0.505,1.321,-0.392
14962,-2.835,-0.694,0.608,-0.543,1.339,-0.36
14963,-3.218,-0.862,0.656,-0.592,1.338,-0.31
14964,-3.496,-0.991,0.709,-0.626,1.32,-0.27
14965,-3.749,-1.125,0.771,-0.657,1.29,-0.228
14966,-4.08,-1.322,0.838,-0.695,1.235,-0.171
14967,-4.305,-1.47,0.891,-0.719,1.187,-0.128
14968,-4.511,-1.614,0.934,-0.74,1.135,-0.085
14969,-4.774,-1.805,0.996,-0.761,1.066,-0.029
14970,-4.951,-1.949,1.039,-0.773,1.016,0.011
14971,-5.109,-2.093,1.082,-0.78,0.97,0.051
14972,-5.301,-2.279,1.12,-0.783,0.916,0.101
14973,-5.425,-2.413,1.13,-0.78,0.883,0.136
14974,-5.578,-2.576,1.12,-0.768,0.852,0.179
14975,-5.693,-2.682,1.097,-0.753,0.841,0.209
14976,-5.799,-2.796,1.044,-0.735,0.84,0.237
14977,-5.938,-2.926,0.962,-0.702,0.857,0.271
14978,-6.043,-3.017,0.876,-0.673,0.883,0.293
14979,-6.153,-3.098,0.781,-0.639,0.918,0.313
14980,-6.311,-3.189,0.637,-0.587,0.978,0.335
14981,-6.426,-3.242,0.522,-0.545,1.031,0.348
14982,-6.546,-3.28,0.393,-0.499,1.089,0.358
14983,-6.718,-3.314,0.211,-0.432,1.17,0.368
14984,-6.857,-3.314,0.105,-0.38,1.23,0.374
14985,-7.005,-3.294,0.005,-0.324,1.286,0.378
14986,-7.216,-3.247,-0.134,-0.247,1.351,0.381
14987,-7.384,-3.17,-0.235,-0.19,1.389,0.385
14988,-7.623,-3.036,-0.383,-0.111,1.429,0.391
14989,-7.824,-2.916,-0.512,-0.052,1.45,0.398
14990,-8.025,-2.782,-0.637,0.007,1.464,0.407
14991,-8.298,-2.581,-0.819,0.082,1.472,0.425
14992,-8.514,-2.428,-0.948,0.135,1.472,0.442
14993,-8.734,-2.284,-1.049,0.184,1.467,0.46
14994,-9.036,-2.112,-1.197,0.237,1.451,0.486
14995,-9.27,-1.997,-1.307,0.268,1.436,0.506
14996,-9.51,-1.872,-1.403,0.29,1.42,0.524
14997,-9.821,-1.705,-1.499,0.31,1.396,0.547
14998,-10.046,-1.58,-1.542,0.317,1.375,0.561
14999,-10.3,-1.403,-1.585,0.319,1.336,0.576
15000,-10.702,-0.848,-1.638,0.303,1.099,0.588
15001,-10.688,-0.718,-1.614,0.298,1.007,0.581
15002,-10.602,-0.546,-1.58,0.291,0.859,0.566
15003,-10.501,-0.426,-1.542,0.285,0.726,0.549
15004,-10.309,-0.287,-1.47,0.276,0.523,0.521
15005,-10.142,-0.201,-1.403,0.266,0.354,0.495
15006,-9.95,-0.124,-1.331,0.254,0.173,0.463
15007,-9.682,-0.043,-1.24,0.234,-0.078,0.413
15008,-9.467,0.01,-1.183,0.214,-0.268,0.37
15009,-9.242,0.038,-1.135,0.191,-0.455,0.32
15010,-8.94,0.081,-1.082,0.155,-0.688,0.246
15011,-8.72,0.101,-1.053,0.124,-0.845,0.185
15012,-8.504,0.105,-1.015,0.092,-0.981,0.12
15013,-8.25,0.115,-0.948,0.046,-1.127,0.026
15014,-8.073,0.105,-0.905,0.009,-1.205,-0.049
15015,-7.863,0.077,-0.833,-0.041,-1.268,-0.151
15016,-7.743,0.038,-0.795,-0.08,-1.281,-0.231
15017,-7.647,-0.005,-0.747,-0.122,-1.266,-0.312
15018,-7.556,-0.077,-0.704,-0.179,-1.199,-0.419
15019,-7.513,-0.144,-0.69,-0.224,-1.115,-0.498
15020,-7.499,-0.254,-0.694,-0.288,-0.959,-0.6
15021,-7.537,-0.345,-0.704,-0.337,-0.814,-0.672
15022,-7.618,-0.455,-0.699,-0.389,-0.649,-0.739
15023,-7.772,-0.594,-0.699,-0.46,-0.408,-0.818
15024,-7.939,-0.709,-0.704,-0.514,-0.215,-0.87
15025,-8.203,-0.886,-0.723,-0.584,0.044,-0.927
15026,-8.442,-1.025,-0.733,-0.636,0.238,-0.96
15027,-8.701,-1.164,-0.771,-0.686,0.424,-0.984
15028,-9.103,-1.346,-0.828,-0.749,0.661,-1.002
15029,-9.424,-1.475,-0.919,-0.792,0.827,-1.004
15030,-9.888,-1.642,-1.044,-0.844,1.026,-0.991
15031,-10.247,-1.772,-1.135,-0.879,1.156,-0.968
15032,-10.616,-1.887,-1.226,-0.909,1.269,-0.936
15033,-11.104,-2.011,-1.355,-0.942,1.387,-0.878
15034,-11.454,-2.093,-1.451,-0.959,1.449,-0.824
15035,-11.779,-2.169,-1.547,-0.968,1.488,-0.762
15036,-12.919,-2.485,-1.786,-0.909,1.323,-0.42
15037,-13.058,-2.547,-1.824,-0.877,1.214,-0.349
15038,-13.178,-2.638,-1.853,-0.826,1.037,-0.26
15039,-13.226,-2.696,-1.877,-0.782,0.884,-0.2
15040,-13.235,-2.763,-1.896,-0.718,0.662,-0.133
15041,-13.221,-2.811,-1.911,-0.666,0.487,-0.095
15042,-13.187,-2.849,-1.915,-0.611,0.312,-0.066
15043,-13.13,-2.907,-1.891,-0.536,0.083,-0.043
15044,-13.072,-2.94,-1.891,-0.477,-0.077,-0.037
15045,-12.991,-2.969,-1.891,-0.399,-0.267,-0.044
15046,-12.933,-2.988,-1.906,-0.342,-0.386,-0.057
15047,-12.876,-3.002,-1.906,-0.285,-0.484,-0.078
15048,-12.823,-3.002,-1.915,-0.214,-0.577,-0.114
15049,-12.785,-3.007,-1.935,-0.165,-0.619,-0.145
15050,-12.766,-3.012,-1.963,-0.107,-0.635,-0.186
15051,-12.761,-3.002,-2.006,-0.069,-0.619,-0.216
15052,-12.771,-2.988,-2.059,-0.036,-0.58,-0.243
15053,-12.79,-2.964,-2.112,-0.0,-0.5,-0.271
15054,-12.814,-2.935,-2.169,0.02,-0.421,-0.283
15055,-12.838,-2.887,-2.246,0.042,-0.3,-0.287
15056,-12.862,-2.849,-2.294,0.054,-0.202,-0.281
15057,-12.876,-2.816,-2.337,0.063,-0.105,-0.266
15058,-12.876,-2.758,-2.394,0.071,0.017,-0.233
15059,-12.866,-2.72,-2.447,0.077,0.1,-0.202
15060,-12.737,-2.514,-2.667,0.108,0.334,-0.006
15061,-12.713,-2.495,-2.682,0.118,0.343,0.035
15062,-12.699,-2.509,-2.691,0.132,0.334,0.082
15063,-12.694,-2.543,-2.701,0.142,0.313,0.108
15064,-12.689,-2.595,-2.715,0.152,0.285,0.124
15065,-12.704,-2.677,-2.749,0.164,0.241,0.128
15066,-12.737,-2.729,-2.72,0.172,0.205,0.119
15067,-12.799,-2.772,-2.682,0.18,0.168,0.1
15068,-12.924,-2.84,-2.605,0.193,0.119,0.063
15069,-13.034,-2.897,-2.519,0.203,0.084,0.026
15070,-13.159,-2.969,-2.409,0.214,0.048,-0.015
15071,-13.369,-3.05,-2.217,0.227,0.0,-0.075
15072,-13.546,-3.108,-2.073,0.237,-0.036,-0.122
15073,-13.791,-3.189,-1.877,0.247,-0.084,-0.185
15074,-13.968,-3.256,-1.733,0.25,-0.121,-0.228
15075,-14.131,-3.342,-1.604,0.25,-0.16,-0.271
15076,-14.274,-3.481,-1.446,0.239,-0.217,-0.325
15077,-14.284,-3.587,-1.532,0.221,-0.263,-0.365
15078,-14.159,-3.687,-1.978,0.198,-0.286,-0.403
15079,-13.714,-3.874,-3.108,0.165,-0.244,-0.457
15080,-13.115,-4.013,-4.659,0.142,-0.119,-0.504
15081,-12.182,-4.008,-7.336,0.123,0.244,-0.565
15082,-11.425,-3.874,-9.639,0.135,0.682,-0.6
15083,-10.625,-3.634,-12.215,0.184,1.275,-0.618
15084,-9.74,-3.026,-15.4,0.32,2.289,-0.599
15085,-9.366,-2.361,-17.406,0.485,3.173,-0.539
15086,-9.491,-1.671,-18.296,0.708,4.1,-0.433
15087,-11.205,-0.939,-15.826,1.085,4.366,-0.231
15088,-14.001,-0.575,-11.258,1.397,4.366,-0.041
15089,-19.005,-0.024,-5.722,1.799,4.366,0.254
15090,-23.262,0.163,-4.717,2.063,4.366,0.501
15091,-27.859,-0.287,-5.186,2.273,4.366,0.726
15092,-36.636,-5.473,-6.009,2.496,3.578,0.395
15093,-35.075,-5.526,-5.449,2.486,2.719,0.124
15094,-33.074,-5.047,-3.802,2.48,1.149,-0.187
15095,-31.771,-4.487,-2.5,2.468,-0.28,-0.349
15096,-30.512,-3.807,-1.609,2.431,-1.811,-0.436
15097,-28.687,-2.806,-1.025,2.313,-3.82,-0.431
15098,-27.208,-2.102,-0.508,2.164,-4.366,-0.349
15099,-25.053,-1.47,0.187,1.873,-4.366,-0.172
15100,-23.233,-1.293,0.68,1.583,-4.366,-0.019
15101,-21.222,-1.437,1.216,1.231,-4.366,0.125
15102,-18.239,-2.03,2.227,0.665,-4.366,0.271
15103,-15.639,-2.638,2.725,0.159,-4.366,0.335
15104,-12.057,-3.122,2.38,-0.454,-4.366,0.366
15105,-6.919,-3.931,0.33,-1.475,-4.366,0.376
15106,-2.859,-4.942,-2.303,-2.31,-4.366,0.38
15107,0.455,-6.129,-3.649,-3.112,-4.366,0.392
15108,3.318,-7.872,-3.108,-4.039,-4.366,0.435
15109,4.578,-9.242,-2.27,-4.366,-3.379,0.479
15110,5.373,-10.822,-1.283,-4.366,-1.758,0.513
15111,5.502,-11.732,-0.565,-4.366,-0.825,0.49
15112,5.315,-12.517,-0.105,-4.366,-0.098,0.418
15113,4.611,-13.403,0.134,-4.366,0.646,0.252
15114,3.735,-13.81,0.182,-4.366,1.093,0.081
15115,2.519,-13.906,0.254,-4.366,1.48,-0.119
15116,0.493,-13.508,0.57,-4.195,1.931,-0.398
15117,-1.231,-12.89,0.852,-3.823,2.237,-0.596
15118,-3.673,-11.799,1.025,-3.182,2.639,-0.824
15119,-5.555,-10.889,0.934,-2.597,2.951,-0.951
15120,-7.417,-10.046,0.618,-1.946,3.278,-1.034
15121,-9.778,-9.175,0.115,-1.03,3.717,-1.076
15122,-11.42,-8.739,-0.249,-0.352,4.018,-1.064
15123,-12.933,-8.418,-0.733,0.284,4.273,-1.024
15124,-14.806,-7.987,-1.518,1.022,4.366,-0.927
15125,-16.194,-7.594,-1.944,1.476,4.366,-0.82
15126,-17.961,-7.096,-2.715,1.944,4.366,-0.628
15127,-22.97,-5.248,-3.203,2.563,3.503,0.317
15128,-23.683,-4.803,-2.887,2.569,2.934,0.578
15129,-24.253,-4.228,-2.394,2.52,2.015,0.921
15130,-24.363,-3.764,-2.069,2.445,1.233,1.167
15131,-24.201,-3.28,-1.82,2.3,0.13,1.471
15132,-23.923,-3.002,-1.551,2.164,-0.703,1.667
15133,-23.501,-2.734,-1.264,2.006,-1.514,1.831
15134,-22.664,-2.322,-0.929,1.777,-2.518,1.999
15135,-21.84,-1.949,-0.718,1.602,-3.184,2.093
15136,-20.863,-1.542,-0.546,1.431,-3.76,2.164
15137,-19.336,-0.967,-0.393,1.214,-4.366,2.228
15138,-18.067,-0.536,-0.302,1.062,-4.366,2.257
15139,-16.683,-0.153,-0.172,0.92,-4.366,2.271
15140,-14.648,0.244,-0.259,0.744,-4.366,2.258
15141,-13.048,0.474,-0.441,0.618,-4.366,2.221
15142,-10.913,0.709,-0.742,0.45,-4.366,2.135
